"supergroup","group","phrase","count"
"MEDI","MEDI","breeding population",6
"MEDI","MEDI","breeding season",1
"MEDI","MEDI","breeding strategies",9
"MEDI","MEDI","breeding values",3
"MEDI","MEDI","cancer cells",267
"MEDI","MEDI","cancer growth",127
"MEDI","MEDI","candidate genes",50
"MEDI","MEDI","canopy temperature",1
"MEDI","MEDI","carbohydrate",18
"MEDI","MEDI","carbohydrate metabolism",11
"MEDI","MEDI","carbon",125
"MEDI","MEDI","carbon assimilation",2
"MEDI","MEDI","carbon content",2
"MEDI","MEDI","carbon flux",1
"MEDI","MEDI","carbon materials",13
"MEDI","MEDI","carbon sequestration",21
"MEDI","MEDI","carbon storage",9
"MEDI","MEDI","carboxyl group",32
"MEDI","MEDI","cell death",27
"MEDI","MEDI","cell movement",105
"MEDI","MEDI","cell proliferation",265
"MEDI","MEDI","cell viability",54
"MEDI","MEDI","cells",14
"MEDI","MEDI","cellulose",16
"MEDI","MEDI","charcoal",103
"MEDI","MEDI","chemical activation",17
"MEDI","MEDI","chemical bonds",21
"MEDI","MEDI","chemical composition",58
"MEDI","MEDI","chemical compound",15
"MEDI","MEDI","chemical modification",26
"MEDI","MEDI","chemical structure",43
"MEDI","MEDI","chemical traits",1
"MEDI","MEDI","chemistry",314
"MEDI","MEDI","chlorine compounds",14
"MEDI","MEDI","chlorophyll",59
"MEDI","MEDI","chlorophyll a",29
"MEDI","MEDI","chlorophyll content",39
"MEDI","MEDI","chlorophyll fluorescence",16
"MEDI","MEDI","chloroplast",7
"MEDI","MEDI","chromosome",20
"MEDI","MEDI","climate adaptation",14
"MEDI","MEDI","climate resilience",16
"MEDI","MEDI","cold tolerance",6
"MEDI","MEDI","color",6
"MEDI","MEDI","combustion",9
"MEDI","MEDI","community composition",62
"MEDI","MEDI","community functional",4
"MEDI","MEDI","community structure",85
"MEDI","MEDI","community traits",5
"MEDI","MEDI","competitive ability",2
"MEDI","MEDI","complex traits",20
"MEDI","MEDI","crop improvement",22
"MEDI","MEDI","crop production",27
"MEDI","MEDI","crop yield",17
"MEDI","MEDI","crops, agricultural",24
"MEDI","MEDI","cross breeding",4
"MEDI","MEDI","crude protein",3
"MEDI","MEDI","crystallinity",5
"MEDI","MEDI","cytotoxicity",35
"MEDI","MEDI","dairy cattle",10
"MEDI","MEDI","decomposition",23
"MEDI","MEDI","decomposition rates",2
"MEDI","MEDI","defense mechanism",23
"MEDI","MEDI","dehydration",6
"MEDI","MEDI","deleterious effects",12
"MEDI","MEDI","demography",48
"MEDI","MEDI","denitrification",14
"MEDI","MEDI","density functional",7
"MEDI","MEDI","desiccation",3
"MEDI","MEDI","desirable traits",6
"MEDI","MEDI","detoxification",18
"MEDI","MEDI","diet",24
"MEDI","MEDI","disease resistance",12
"MEDI","MEDI","disease severity",39
"MEDI","MEDI","disease transmission",26
"MEDI","MEDI","dispersal",7
"MEDI","MEDI","dispersal ability",1
"MEDI","MEDI","dissolution",12
"MEDI","MEDI","dissolved organic",19
"MEDI","MEDI","dissolved organic carbon",8
"MEDI","MEDI","dissolved organic matter",32
"MEDI","MEDI","dissolved oxygen",15
"MEDI","MEDI","distribution range",6
"MEDI","MEDI","dna",31
"MEDI","MEDI","drought adaptation",1
"MEDI","MEDI","drought resistance",11
"MEDI","MEDI","drought response",2
"MEDI","MEDI","drought stress tolerance",2
"MEDI","MEDI","drought tolerance",33
"MEDI","MEDI","drug effect",215
"MEDI","MEDI","dry weight",36
"MEDI","MEDI","early growth",5
"MEDI","MEDI","ecological functions",10
"MEDI","MEDI","ecological traits",16
"MEDI","MEDI","economic traits",1
"MEDI","MEDI","ecophysiological traits",4
"MEDI","MEDI","ecophysiology",7
"MEDI","MEDI","ecosystem",190
"MEDI","MEDI","ecosystem function",59
"MEDI","MEDI","ecosystem processes",15
"MEDI","MEDI","ecosystem response",12
"MEDI","MEDI","ecosystem services",44
"MEDI","MEDI","ecosystem structure",3
"MEDI","MEDI","ecotoxicity",35
"MEDI","MEDI","edible grain",21
"MEDI","MEDI","elemental composition",15
"MEDI","MEDI","energy consumption",12
"MEDI","MEDI","energy metabolism",16
"MEDI","MEDI","environmental stressors",10
"MEDI","MEDI","enzymatic activities",17
"MEDI","MEDI","enzyme activity",197
"MEDI","MEDI","enzymes",40
"MEDI","MEDI","evapotranspiration",19
"MEDI","MEDI","expressed genes",31
"MEDI","MEDI","fatty acids",21
"MEDI","MEDI","fecundity",9
"MEDI","MEDI","feeding",5
"MEDI","MEDI","feeding behavior",24
"MEDI","MEDI","feeding groups",3
"MEDI","MEDI","fertility",95
"MEDI","MEDI","fitness",18
"MEDI","MEDI","fitness traits",11
"MEDI","MEDI","fitness-related traits",7
"MEDI","MEDI","floral trait",4
"MEDI","MEDI","flowering",36
"MEDI","MEDI","flowering phenology",3
"MEDI","MEDI","flowering stage",4
"MEDI","MEDI","food grain",21
"MEDI","MEDI","food quality",7
"MEDI","MEDI","food security",28
"MEDI","MEDI","food supply",13
"MEDI","MEDI","foraging behavior",2
"MEDI","MEDI","forest cover",4
"MEDI","MEDI","forest ecosystem",28
"MEDI","MEDI","fresh weight",12
"MEDI","MEDI","fruit quality",1
"MEDI","MEDI","fulvic acid",18
"MEDI","MEDI","functional change",5
"MEDI","MEDI","functional characteristics",9
"MEDI","MEDI","functional composition",6
"MEDI","MEDI","functional divergence",2
"MEDI","MEDI","functional diversity",22
"MEDI","MEDI","functional ecology",2
"MEDI","MEDI","functional genes",14
"MEDI","MEDI","functional genomics",5
"MEDI","MEDI","functional group composition",1
"MEDI","MEDI","functional groups",585
"MEDI","MEDI","functional guilds",9
"MEDI","MEDI","functional morphology",4
"MEDI","MEDI","functional redundancy",4
"MEDI","MEDI","functional response",8
"MEDI","MEDI","functional richness",2
"MEDI","MEDI","functional role",6
"MEDI","MEDI","functional traits",61
"MEDI","MEDI","functional types",4
"MEDI","MEDI","fungal disease",3
"MEDI","MEDI","gene expression",270
"MEDI","MEDI","gene expression profiling",55
"MEDI","MEDI","gene expression regulation, plant",5
"MEDI","MEDI","gene flow",11
"MEDI","MEDI","gene frequency",40
"MEDI","MEDI","gene function",49
"MEDI","MEDI","gene locus",31
"MEDI","MEDI","gene mutation",73
"MEDI","MEDI","gene ontology",30
"MEDI","MEDI","gene overexpression",80
"MEDI","MEDI","gene sequence",76
"MEDI","MEDI","genes",94
"MEDI","MEDI","genes involved",42
"MEDI","MEDI","genes, plant",4
"MEDI","MEDI","genetic architecture",22
"MEDI","MEDI","genetic determinants",11
"MEDI","MEDI","genetic differences",8
"MEDI","MEDI","genetic distance",16
"MEDI","MEDI","genetic diversity",75
"MEDI","MEDI","genetic drift",10
"MEDI","MEDI","genetic gains",4
"MEDI","MEDI","genetic modification",10
"MEDI","MEDI","genetic polymorphism",20
"MEDI","MEDI","genetic structure",13
"MEDI","MEDI","genetic trait",145
"MEDI","MEDI","genetic variability",157
"MEDI","MEDI","genetic variance",10
"MEDI","MEDI","genetic variation",127
"MEDI","MEDI","genetics",482
"MEDI","MEDI","genome sequence",42
"MEDI","MEDI","genotype",145
"MEDI","MEDI","genotypic differences",1
"MEDI","MEDI","genotypic variation",8
"MEDI","MEDI","geographic distance",6
"MEDI","MEDI","geographic range",7
"MEDI","MEDI","geographical variation",6
"MEDI","MEDI","germination",41
"MEDI","MEDI","germination percentage",1
"MEDI","MEDI","grain (agricultural product)",12
"MEDI","MEDI","grain number",2
"MEDI","MEDI","grain quality",8
"MEDI","MEDI","grain weight",1
"MEDI","MEDI","grain yield",37
"MEDI","MEDI","growth",43
"MEDI","MEDI","growth characteristics",3
"MEDI","MEDI","growth conditions",5
"MEDI","MEDI","growth factor",74
"MEDI","MEDI","growth forms",4
"MEDI","MEDI","growth parameters",10
"MEDI","MEDI","growth patterns",19
"MEDI","MEDI","growth performance",5
"MEDI","MEDI","growth period",5
"MEDI","MEDI","growth rate",68
"MEDI","MEDI","growth response",32
"MEDI","MEDI","growth stages",13
"MEDI","MEDI","growth traits",9
"MEDI","MEDI","growth, development and aging",121
"MEDI","MEDI","habitat preferences",2
"MEDI","MEDI","hatching",18
"MEDI","MEDI","health",23
"MEDI","MEDI","health hazard",44
"MEDI","MEDI","health risks",67
"MEDI","MEDI","health status",26
"MEDI","MEDI","heat tolerance",25
"MEDI","MEDI","heavy metal",381
"MEDI","MEDI","herbivory",3
"MEDI","MEDI","high temperature",37
"MEDI","MEDI","higher growth",2
"MEDI","MEDI","higher temperatures",17
"MEDI","MEDI","higher yield",3
"MEDI","MEDI","highly invasive",17
"MEDI","MEDI","histology",42
"MEDI","MEDI","history strategies",2
"MEDI","MEDI","history traits",56
"MEDI","MEDI","hormone",6
"MEDI","MEDI","human cell",365
"MEDI","MEDI","human health",124
"MEDI","MEDI","human tissue",252
"MEDI","MEDI","humic substances",44
"MEDI","MEDI","hydraulic conductivity",3
"MEDI","MEDI","hydraulic traits",1
"MEDI","MEDI","hydrogen-ion concentration",51
"MEDI","MEDI","hydrophilicity",16
"MEDI","MEDI","hydrophobicity",31
"MEDI","MEDI","identify genes",18
"MEDI","MEDI","identify traits",2
"MEDI","MEDI","immune response",109
"MEDI","MEDI","immune system",39
"MEDI","MEDI","important traits",25
"MEDI","MEDI","inbreeding depression",1
"MEDI","MEDI","increased growth",5
"MEDI","MEDI","increased productivity",11
"MEDI","MEDI","increased yield",7
"MEDI","MEDI","increasing nitrogen",2
"MEDI","MEDI","individual traits",5
"MEDI","MEDI","infectious diseases",38
"MEDI","MEDI","innate immunity",51
"MEDI","MEDI","insect pests",2
"MEDI","MEDI","intraspecific variation",11
"MEDI","MEDI","invasion success",10
"MEDI","MEDI","invasive potential",18
"MEDI","MEDI","ionic strength",22
"MEDI","MEDI","iron",79
"MEDI","MEDI","isotherm",52
"MEDI","MEDI","lactation",3
"MEDI","MEDI","larval development",22
"MEDI","MEDI","larval stage",19
"MEDI","MEDI","leaf",10
"MEDI","MEDI","leaf area",17
"MEDI","MEDI","leaf area index",2
"MEDI","MEDI","leaf litter",4
"MEDI","MEDI","leaf morphology",2
"MEDI","MEDI","leaf traits",3
"MEDI","MEDI","life cycle",24
"MEDI","MEDI","life cycle stages",20
"MEDI","MEDI","life history",25
"MEDI","MEDI","life history trait",83
"MEDI","MEDI","life-history strategies",3
"MEDI","MEDI","life-history traits",37
"MEDI","MEDI","light availability",5
"MEDI","MEDI","light conditions",2
"MEDI","MEDI","light intensity",4
"MEDI","MEDI","lipid",25
"MEDI","MEDI","lipid peroxidation",35
"MEDI","MEDI","litter",1
"MEDI","MEDI","litter decomposition",5
"MEDI","MEDI","local adaptation",44
"MEDI","MEDI","local climate",9
"MEDI","MEDI","locomotion",11
"MEDI","MEDI","longevity",14
"MEDI","MEDI","low temperature",9
"MEDI","MEDI","lower temperatures",6
"MEDI","MEDI","mating system",3
"MEDI","MEDI","maximum adsorption",25
"MEDI","MEDI","maximum adsorption capacity",17
"MEDI","MEDI","maximum temperature",9
"MEDI","MEDI","measured traits",3
"MEDI","MEDI","membrane stability",4
"MEDI","MEDI","mental health",26
"MEDI","MEDI","metabolic pathways",17
"MEDI","MEDI","metabolic rates",9
"MEDI","MEDI","metabolic traits",6
"MEDI","MEDI","metabolism",440
"MEDI","MEDI","metabolite",26
"MEDI","MEDI","microbial activity",37
"MEDI","MEDI","microbial community",220
"MEDI","MEDI","microbial functional",12
"MEDI","MEDI","microbiome",31
"MEDI","MEDI","milk",8
"MEDI","MEDI","moisture",16
"MEDI","MEDI","moisture content",9
"MEDI","MEDI","molecular markers",35
"MEDI","MEDI","molecular weight",30
"MEDI","MEDI","morpho-physiological traits",3
"MEDI","MEDI","morphological characteristics",42
"MEDI","MEDI","morphological traits",183
"MEDI","MEDI","morphological variation",5
"MEDI","MEDI","morphology",70
"MEDI","MEDI","morphometry",12
"MEDI","MEDI","mortality",90
"MEDI","MEDI","mortality rates",32
"MEDI","MEDI","multiple traits",3
"MEDI","MEDI","mutation",43
"MEDI","MEDI","niche breadth",1
"MEDI","MEDI","nickel",46
"MEDI","MEDI","nitrate",24
"MEDI","MEDI","nitrogen",98
"MEDI","MEDI","nitrogen content",6
"MEDI","MEDI","nitrogen fixation",22
"MEDI","MEDI","nitrogen oxides",18
"MEDI","MEDI","nitrogen uptake",1
"MEDI","MEDI","nutrient availability",13
"MEDI","MEDI","nutrient concentrations",12
"MEDI","MEDI","nutrient content",8
"MEDI","MEDI","nutrient cycling",20
"MEDI","MEDI","nutrient dynamics",7
"MEDI","MEDI","nutrient uptake",15
"MEDI","MEDI","nutrients",38
"MEDI","MEDI","nutrition",17
"MEDI","MEDI","nutritional quality",8
"MEDI","MEDI","nutritional status",10
"MEDI","MEDI","nutritional value",22
"MEDI","MEDI","organic carbon",43
"MEDI","MEDI","organic functional",10
"MEDI","MEDI","organic functional groups",9
"MEDI","MEDI","organic matter",84
"MEDI","MEDI","osmotic stress",10
"MEDI","MEDI","oxidation",79
"MEDI","MEDI","oxidation process",6
"MEDI","MEDI","oxidative damage",18
"MEDI","MEDI","oxidative stress",111
"MEDI","MEDI","oxygen",66
"MEDI","MEDI","oxygen consumption",7
"MEDI","MEDI","oxygen demand",7
"MEDI","MEDI","oxygen functional",9
"MEDI","MEDI","oxygen functional groups",9
"MEDI","MEDI","oxygen-containing functional",43
"MEDI","MEDI","oxygen-containing functional groups",43
"MEDI","MEDI","particle size",73
"MEDI","MEDI","pathogenicity",68
"MEDI","MEDI","performance",10
"MEDI","MEDI","performance traits",5
"MEDI","MEDI","persistence",4
"MEDI","MEDI","personality",19
"MEDI","MEDI","personality traits",37
"MEDI","MEDI","pest control",3
"MEDI","MEDI","ph",153
"MEDI","MEDI","phenolic compounds",12
"MEDI","MEDI","phenological traits",5
"MEDI","MEDI","phenology",18
"MEDI","MEDI","phenols",34
"MEDI","MEDI","phenotype",330
"MEDI","MEDI","phenotypic diversity",8
"MEDI","MEDI","phenotypic plasticity",48
"MEDI","MEDI","phenotypic responses",5
"MEDI","MEDI","phenotypic selection",4
"MEDI","MEDI","phenotypic traits",56
"MEDI","MEDI","phenotypic variance",7
"MEDI","MEDI","phenotypic variation",39
"MEDI","MEDI","phosphate",45
"MEDI","MEDI","phosphorus",56
"MEDI","MEDI","phosphorus content",2
"MEDI","MEDI","photocatalytic activity",8
"MEDI","MEDI","photochemical efficiency",1
"MEDI","MEDI","photodegradation",18
"MEDI","MEDI","photosynthesis",87
"MEDI","MEDI","photosynthetic activity",5
"MEDI","MEDI","photosynthetic capacity",2
"MEDI","MEDI","photosynthetic pigments",20
"MEDI","MEDI","photosynthetic rates",14
"MEDI","MEDI","photosynthetic traits",4
"MEDI","MEDI","phylogeny",91
"MEDI","MEDI","physical chemistry",94
"MEDI","MEDI","physical properties",9
"MEDI","MEDI","physicochemical properties",58
"MEDI","MEDI","physiological adaptation",8
"MEDI","MEDI","physiological characteristics",9
"MEDI","MEDI","physiological parameters",5
"MEDI","MEDI","physiological performance",3
"MEDI","MEDI","physiological processes",27
"MEDI","MEDI","physiological response",46
"MEDI","MEDI","physiological stress",58
"MEDI","MEDI","physiological traits",51
"MEDI","MEDI","physiology",234
"MEDI","MEDI","phytohormone",23
"MEDI","MEDI","phytomass",4
"MEDI","MEDI","phytotoxicity",36
"MEDI","MEDI","plant biomass",16
"MEDI","MEDI","plant breeding",39
"MEDI","MEDI","plant community",32
"MEDI","MEDI","plant cover",1
"MEDI","MEDI","plant defense",10
"MEDI","MEDI","plant development",28
"MEDI","MEDI","plant disease",22
"MEDI","MEDI","plant diversity",13
"MEDI","MEDI","plant functional",13
"MEDI","MEDI","plant functional groups",1
"MEDI","MEDI","plant functional traits",9
"MEDI","MEDI","plant functional types",7
"MEDI","MEDI","plant gene",26
"MEDI","MEDI","plant genome",24
"MEDI","MEDI","plant growth",201
"MEDI","MEDI","plant growth promoting",55
"MEDI","MEDI","plant height",50
"MEDI","MEDI","plant leaf",88
"MEDI","MEDI","plant leaves",58
"MEDI","MEDI","plant morphology",5
"MEDI","MEDI","plant nutrient",10
"MEDI","MEDI","plant pathogens",14
"MEDI","MEDI","plant performance",12
"MEDI","MEDI","plant phenology",5
"MEDI","MEDI","plant physiology",26
"MEDI","MEDI","plant productivity",4
"MEDI","MEDI","plant proteins",15
"MEDI","MEDI","plant reproduction",4
"MEDI","MEDI","plant root",166
"MEDI","MEDI","plant seed",43
"MEDI","MEDI","plant shoots",9
"MEDI","MEDI","plant stem",20
"MEDI","MEDI","plant stomata",1
"MEDI","MEDI","plant stress",39
"MEDI","MEDI","plant tissue",27
"MEDI","MEDI","plant traits",28
"MEDI","MEDI","plant transpiration",4
"MEDI","MEDI","plant yield",30
"MEDI","MEDI","plastic responses",4
"MEDI","MEDI","pollen",11
"MEDI","MEDI","pollination",9
"MEDI","MEDI","pollutant removal",91
"MEDI","MEDI","pollution effect",73
"MEDI","MEDI","pollution exposure",114
"MEDI","MEDI","pollution tolerance",44
"MEDI","MEDI","polymorphism",12
"MEDI","MEDI","polymorphism, single nucleotide",33
"MEDI","MEDI","population decline",7
"MEDI","MEDI","population density",36
"MEDI","MEDI","population dynamics",58
"MEDI","MEDI","population growth",33
"MEDI","MEDI","population persistence",3
"MEDI","MEDI","population size",12
"MEDI","MEDI","porosity",31
"MEDI","MEDI","potassium",34
"MEDI","MEDI","pregnancy",37
"MEDI","MEDI","primary producers",5
"MEDI","MEDI","primary production",16
"MEDI","MEDI","production traits",3
"MEDI","MEDI","productivity",21
"MEDI","MEDI","proline content",9
"MEDI","MEDI","protein",63
"MEDI","MEDI","protein expression",281
"MEDI","MEDI","pyrolysis temperature",10
"MEDI","MEDI","qualitative traits",1
"MEDI","MEDI","quality traits",13
"MEDI","MEDI","quantitative trait",87
"MEDI","MEDI","quantitative trait loci",40
"MEDI","MEDI","quantitative trait locus",81
"MEDI","MEDI","quantitative trait, heritable",16
"MEDI","MEDI","range expansion",16
"MEDI","MEDI","range shifts",9
"MEDI","MEDI","rapid growth",7
"MEDI","MEDI","reactive oxygen",40
"MEDI","MEDI","recruitment (population dynamics)",1
"MEDI","MEDI","reduced growth",3
"MEDI","MEDI","related traits",14
"MEDI","MEDI","relative abundance",40
"MEDI","MEDI","relative growth",1
"MEDI","MEDI","relative humidity",20
"MEDI","MEDI","relative water",14
"MEDI","MEDI","relative water content",12
"MEDI","MEDI","removal efficiency",44
"MEDI","MEDI","reproduction",65
"MEDI","MEDI","reproductive behavior",14
"MEDI","MEDI","reproductive biology",3
"MEDI","MEDI","reproductive fitness",12
"MEDI","MEDI","reproductive output",6
"MEDI","MEDI","reproductive performance",5
"MEDI","MEDI","reproductive stage",7
"MEDI","MEDI","reproductive strategy",4
"MEDI","MEDI","reproductive success",13
"MEDI","MEDI","reproductive traits",9
"MEDI","MEDI","resilience",10
"MEDI","MEDI","resistance",6
"MEDI","MEDI","resistance genes",24
"MEDI","MEDI","resistance traits",14
"MEDI","MEDI","resource acquisition",4
"MEDI","MEDI","resource use",2
"MEDI","MEDI","resource utilization",7
"MEDI","MEDI","respiration",3
"MEDI","MEDI","response traits",3
"MEDI","MEDI","rhizosphere",42
"MEDI","MEDI","root",11
"MEDI","MEDI","root growth",8
"MEDI","MEDI","root length",22
"MEDI","MEDI","root system",9
"MEDI","MEDI","root traits",1
"MEDI","MEDI","root-shoot ratio",5
"MEDI","MEDI","rooting depth",1
"MEDI","MEDI","salinity",31
"MEDI","MEDI","salinity tolerance",1
"MEDI","MEDI","salt tolerance",10
"MEDI","MEDI","secondary metabolites",18
"MEDI","MEDI","seed",39
"MEDI","MEDI","seed bank",3
"MEDI","MEDI","seed dispersal",2
"MEDI","MEDI","seed production",5
"MEDI","MEDI","seed size",1
"MEDI","MEDI","seedling",64
"MEDI","MEDI","seedling emergence",3
"MEDI","MEDI","seedling establishment",4
"MEDI","MEDI","seedling growth",6
"MEDI","MEDI","seedling stage",1
"MEDI","MEDI","seedling traits",1
"MEDI","MEDI","sexual maturity",6
"MEDI","MEDI","sexual reproduction",1
"MEDI","MEDI","shoot biomass",2
"MEDI","MEDI","shoot growth",7
"MEDI","MEDI","shoot length",9
"MEDI","MEDI","shoot ratio",1
"MEDI","MEDI","single nucleotide polymorphism",114
"MEDI","MEDI","social behavior",9
"MEDI","MEDI","sodium",21
"MEDI","MEDI","sodium chloride",22
"MEDI","MEDI","soil",363
"MEDI","MEDI","soil carbon",6
"MEDI","MEDI","soil chemistry",16
"MEDI","MEDI","soil fertility",17
"MEDI","MEDI","soil moisture",23
"MEDI","MEDI","soil nitrogen",5
"MEDI","MEDI","soil nutrient",5
"MEDI","MEDI","soil organic matter",28
"MEDI","MEDI","soil quality",17
"MEDI","MEDI","solubility",11
"MEDI","MEDI","soluble protein",11
"MEDI","MEDI","soluble solids",1
"MEDI","MEDI","solvents",5
"MEDI","MEDI","sorption mechanism",7
"MEDI","MEDI","species composition",29
"MEDI","MEDI","species diversity",35
"MEDI","MEDI","species richness",39
"MEDI","MEDI","species traits",12
"MEDI","MEDI","specific leaf area",3
"MEDI","MEDI","specific traits",10
"MEDI","MEDI","stoichiometry",9
"MEDI","MEDI","stomatal conductance",20
"MEDI","MEDI","stomatal density",2
"MEDI","MEDI","stress conditions",31
"MEDI","MEDI","stress levels",2
"MEDI","MEDI","stress resistance",11
"MEDI","MEDI","stress response",45
"MEDI","MEDI","stress tolerance",46
"MEDI","MEDI","structural traits",2
"MEDI","MEDI","studied traits",7
"MEDI","MEDI","surface functional groups",47
"MEDI","MEDI","survival",59
"MEDI","MEDI","survival rate",93
"MEDI","MEDI","temperature",146
"MEDI","MEDI","temperature conditions",4
"MEDI","MEDI","temperature dependence",17
"MEDI","MEDI","temperature gradient",1
"MEDI","MEDI","temperature range",18
"MEDI","MEDI","temperature sensitivity",30
"MEDI","MEDI","temperature tolerance",5
"MEDI","MEDI","tensile strength",2
"MEDI","MEDI","thermal limits",7
"MEDI","MEDI","thermal stability",4
"MEDI","MEDI","thermal stress",17
"MEDI","MEDI","thermal tolerance",16
"MEDI","MEDI","thermoregulation",4
"MEDI","MEDI","tolerance",18
"MEDI","MEDI","tolerance index",8
"MEDI","MEDI","tolerance traits",10
"MEDI","MEDI","tolerant genotypes",2
"MEDI","MEDI","total biomass",6
"MEDI","MEDI","total chlorophyll",5
"MEDI","MEDI","total nitrogen",11
"MEDI","MEDI","total organic",5
"MEDI","MEDI","total organic carbon",15
"MEDI","MEDI","total phenolic",4
"MEDI","MEDI","trace elements",45
"MEDI","MEDI","trait differences",3
"MEDI","MEDI","trait distributions",3
"MEDI","MEDI","trait diversity",7
"MEDI","MEDI","trait expression",7
"MEDI","MEDI","trait locus",18
"MEDI","MEDI","trait plasticity",1
"MEDI","MEDI","trait responses",2
"MEDI","MEDI","trait values",5
"MEDI","MEDI","trait variability",2
"MEDI","MEDI","trait variation",13
"MEDI","MEDI","traits",5
"MEDI","MEDI","traits affect",3
"MEDI","MEDI","traits contributing",4
"MEDI","MEDI","traits including",18
"MEDI","MEDI","traits influence",2
"MEDI","MEDI","traits involved",7
"MEDI","MEDI","traits linked",2
"MEDI","MEDI","traits measured",7
"MEDI","MEDI","traits related",25
"MEDI","MEDI","traits showed",5
"MEDI","MEDI","trophic levels",13
"MEDI","MEDI","tumor cells",137
"MEDI","MEDI","tumor growth",146
"MEDI","MEDI","urban area",104
"MEDI","MEDI","urban development",5
"MEDI","MEDI","urban ecosystem",6
"MEDI","MEDI","urban environments",25
"MEDI","MEDI","urban growth",5
"MEDI","MEDI","urban habitats",6
"MEDI","MEDI","urban landscapes",5
"MEDI","MEDI","urban population",46
"MEDI","MEDI","vegetation cover",5
"MEDI","MEDI","vegetative growth",7
"MEDI","MEDI","virulence",69
"MEDI","MEDI","virulence factors",117
"MEDI","MEDI","virulence traits",55
"MEDI","MEDI","volatile organic",13
"MEDI","MEDI","volatile organic compounds",27
"MEDI","MEDI","vulnerability",16
"MEDI","MEDI","water absorption",3
"MEDI","MEDI","water availability",19
"MEDI","MEDI","water balance",3
"MEDI","MEDI","water content",33
"MEDI","MEDI","water holding",4
"MEDI","MEDI","water holding capacity",5
"MEDI","MEDI","water levels",6
"MEDI","MEDI","water potential",3
"MEDI","MEDI","water retention",6
"MEDI","MEDI","water status",3
"MEDI","MEDI","water storage",1
"MEDI","MEDI","water transport",5
"MEDI","MEDI","water uptake",3
"MEDI","MEDI","water use",2
"MEDI","MEDI","water use efficiency",4
"MEDI","MEDI","well-watered conditions",1
"MEDI","MEDI","wheat production",8
"MEDI","MEDI","wheat yield",6
"MEDI","MEDI","wood",13
"MEDI","MEDI","xylem",2
"MEDI","MEDI","yield",10
"MEDI","MEDI","yield attributes",5
"MEDI","MEDI","yield components",3
"MEDI","MEDI","yield increase",4
"MEDI","MEDI","yield losses",4
"MEDI","MEDI","yield potential",6
"MEDI","MEDI","yield reduction",1
"MEDI","MEDI","yield response",4
"MEDI","MEDI","yield stability",2
"MEDI","MEDI","yield traits",4
"MEDI","MEDI","yield-related traits",2
"MEDI","MEDI","zinc",88
"NEUR","NEUR","abiotic stress tolerance",1
"NEUR","NEUR","above-ground biomass",1
"NEUR","NEUR","aboveground biomass",3
"NEUR","NEUR","absorption",1
"NEUR","NEUR","abundance",1
"NEUR","NEUR","acclimatization",5
"NEUR","NEUR","adaptation",12
"NEUR","NEUR","adaptation, physiological",5
"NEUR","NEUR","adaptive traits",2
"NEUR","NEUR","adsorption",1
"NEUR","NEUR","adsorption kinetics",1
"NEUR","NEUR","agricultural soils",1
"NEUR","NEUR","agronomic traits",2
"NEUR","NEUR","algal bloom",1
"NEUR","NEUR","allele frequencies",3
"NEUR","NEUR","amides",1
"NEUR","NEUR","amino acids",1
"NEUR","NEUR","anatomy and histology",1
"NEUR","NEUR","animal behavior",17
"NEUR","NEUR","animal cell",4
"NEUR","NEUR","animal dispersal",1
"NEUR","NEUR","animal tissue",10
"NEUR","NEUR","antibiotic resistance",2
"NEUR","NEUR","antimicrobial activity",2
"NEUR","NEUR","antioxidant activity",2
"NEUR","NEUR","anxiety",4
"NEUR","NEUR","aromatic hydrocarbons",2
"NEUR","NEUR","bacterial growth",2
"NEUR","NEUR","behavior",4
"NEUR","NEUR","behavior, animal",5
"NEUR","NEUR","behavioral response",7
"NEUR","NEUR","behavioral traits",8
"NEUR","NEUR","behavioural traits",5
"NEUR","NEUR","bioaccumulation",1
"NEUR","NEUR","biochemical composition",1
"NEUR","NEUR","biochemical traits",1
"NEUR","NEUR","biodiversity",24
"NEUR","NEUR","biological traits",12
"NEUR","NEUR","biological yield",1
"NEUR","NEUR","biomarkers",1
"NEUR","NEUR","biomass",17
"NEUR","NEUR","biomass accumulation",1
"NEUR","NEUR","biomass production",6
"NEUR","NEUR","body mass",3
"NEUR","NEUR","body size",5
"NEUR","NEUR","body weight",3
"NEUR","NEUR","breast cancer",10
"NEUR","NEUR","breeding",11
"NEUR","NEUR","breeding season",3
"NEUR","NEUR","breeding strategies",1
"NEUR","NEUR","cancer cells",18
"NEUR","NEUR","cancer growth",5
"NEUR","NEUR","candidate genes",3
"NEUR","NEUR","canopy cover",3
"NEUR","NEUR","canopy temperature",1
"NEUR","NEUR","carbohydrate",1
"NEUR","NEUR","carbohydrate metabolism",1
"NEUR","NEUR","carbon",6
"NEUR","NEUR","carbon sequestration",5
"NEUR","NEUR","carbon storage",2
"NEUR","NEUR","cell death",2
"NEUR","NEUR","cell movement",9
"NEUR","NEUR","cell proliferation",9
"NEUR","NEUR","cell viability",3
"NEUR","NEUR","cellulose",1
"NEUR","NEUR","charcoal",1
"NEUR","NEUR","chemistry",6
"NEUR","NEUR","chlorine compounds",1
"NEUR","NEUR","chlorophyll",7
"NEUR","NEUR","chlorophyll a",5
"NEUR","NEUR","chlorophyll content",8
"NEUR","NEUR","chlorophyll fluorescence",3
"NEUR","NEUR","chloroplast",3
